date,system_price(avg),area_price_中国,area_price_中部,area_price_九州,area_price_北海道,area_price_北陸,area_price_四国,area_price_東京,area_price_東北,area_price_関西,LNG(close),OIL(close)
2024-05-25,6.879375,6.231666,6.956458,6.231666,7.237708,6.231666,5.92625,7.412083,7.098125,6.231666,,
2024-05-26,7.07875,6.405625,6.944583,6.405625,7.710625,6.405625,5.549166,7.730416,7.720208,6.405625,,
2024-05-27,13.355208,12.748125,13.295833,12.744583,13.38,12.748125,11.096041,13.830625,13.356458,12.748125,1905.0,
2024-05-28,14.89,14.682083,14.840625,13.935208,15.01,14.682083,13.042916,15.066666,15.06375,14.682083,1929.0,79.83
2024-05-29,8.417291,6.83375,7.126041,6.83375,9.51,6.83375,6.493541,11.573541,9.499583,6.83375,1918.0,79.23
2024-05-30,10.812083,8.360416,8.721666,8.360416,12.654583,8.360416,8.226875,11.943125,10.906458,8.360416,1905.0,77.91
2024-05-31,11.496041,10.401666,10.914791,10.401666,14.613333,10.401666,10.391666,11.881041,11.881041,10.401666,1944.0,76.99
2024-06-01,7.101666,5.85875,6.740833,5.85875,10.616875,5.85875,5.807291,10.53375,10.53375,5.85875,,
2024-06-02,6.721666,5.63625,6.359791,5.63625,9.977708,5.63625,5.63625,10.131041,10.131041,5.63625,,
2024-06-03,9.416666,6.958333,7.5575,6.93125,11.52125,6.958333,6.805,11.3725,11.3725,6.958333,1918.0,74.22
2024-06-04,9.822916,7.851458,8.78625,7.437916,11.204583,7.851458,7.756875,11.833125,11.205833,7.851458,1972.0,73.25
2024-06-05,8.596458,7.643125,8.356458,7.61,10.230416,7.954791,7.607291,10.2,10.105416,7.954791,1868.0,74.07
2024-06-06,10.786458,10.483958,11.028333,10.483958,10.471041,10.483958,10.404166,11.480416,10.4575,10.483958,1838.0,75.55
2024-06-07,10.850416,9.574375,10.317291,9.563958,9.908333,9.574375,9.48,12.355833,9.933333,9.574375,1837.0,75.53
2024-06-08,7.931666,7.17625,8.097916,7.17625,8.631041,7.17625,7.17625,8.631041,8.631041,7.17625,,
2024-06-09,10.489583,9.744791,10.638125,9.744791,11.105208,9.744791,9.744791,11.099791,11.0875,9.744791,,
2024-06-10,11.1775,10.034166,10.572291,10.034166,12.154583,10.034166,9.8025,12.246041,12.12625,10.034166,1850.0,77.74
2024-06-11,11.376041,10.024166,10.621666,9.877916,11.663958,10.024166,9.410833,12.390416,11.536458,10.024166,1910.0,77.9
2024-06-12,11.975,10.814583,11.698958,10.682708,11.963333,10.950625,10.292083,13.795,11.947708,10.950625,1893.0,78.5
2024-06-13,13.128333,11.672291,13.5925,9.490416,13.809375,12.87625,11.059375,14.71375,13.891666,12.87625,1956.0,78.62
2024-06-14,13.544791,12.093958,13.815208,11.526666,13.720625,13.032083,11.598333,15.081458,13.720625,13.032083,1999.0,78.45
2024-06-15,11.806666,10.915833,11.587291,10.908333,12.300416,10.915833,10.915833,12.863125,12.340416,10.915833,,
2024-06-16,10.10875,7.713958,9.7925,7.674791,12.502291,7.713958,7.713958,12.740833,12.529583,7.713958,,
2024-06-17,13.42625,11.979166,12.619583,11.979166,13.179375,11.979166,11.979166,14.872291,13.18,11.979166,1987.0,79.72
2024-06-18,13.318125,11.312291,14.529166,10.625,15.312916,11.312291,11.214583,15.573125,15.312916,11.312291,1951.0,80.71
2024-06-19,11.870208,9.716875,10.904166,9.716875,13.378125,9.716875,9.33625,13.750208,13.391875,9.716875,1941.0,
2024-06-20,12.577708,11.646666,12.936041,11.646666,12.960833,11.646666,11.398125,13.805208,12.634375,11.646666,1957.0,81.29
2024-06-21,11.790416,10.495833,12.562083,10.495833,11.997083,10.495833,10.495833,13.018125,11.982708,10.495833,1957.0,80.73
2024-06-22,9.73875,9.617708,9.352708,9.577916,10.585,9.617708,9.617708,9.235416,9.230416,9.617708,,
2024-06-23,11.615833,10.19625,11.396666,10.152083,12.517083,10.19625,10.19625,13.206875,13.206875,10.19625,,
2024-06-24,13.034583,12.164583,13.647916,12.164583,13.079375,13.10375,11.092291,14.121875,13.161041,12.164583,1946.0,81.63
2024-06-25,12.856458,12.446875,13.420833,12.422708,11.905625,12.446875,9.853125,13.698958,12.22625,12.446875,2003.0,80.83
2024-06-26,11.70375,11.239583,12.314166,11.2225,10.115416,11.239583,9.520625,12.867291,10.238541,11.239583,1993.0,80.9
2024-06-27,11.194166,10.73375,11.659375,10.73375,8.06875,10.73375,9.563333,12.283333,9.116041,10.73375,1962.0,81.74
2024-06-28,11.518125,9.950208,11.664375,9.950208,11.301041,9.950208,9.211041,12.730625,11.6475,9.950208,1971.0,81.54
2024-06-29,8.19625,6.986458,8.308541,6.986458,9.085625,6.986458,6.665833,9.095208,9.085625,6.986458,,
2024-06-30,9.840625,8.109166,10.826458,8.109166,9.681041,8.109166,6.323958,11.514791,9.840416,8.109166,,
2024-07-01,12.379375,12.218125,13.509583,12.218125,9.068958,12.218125,12.1175,14.5475,9.084583,12.218125,2022.0,83.38
2024-07-02,11.18125,10.966875,12.013333,10.9075,8.285833,10.966875,10.803958,12.163125,8.301875,10.966875,1994.0,82.81
2024-07-03,12.5775,12.321041,13.158333,12.148333,12.218958,12.321041,11.750208,13.533125,12.233125,12.321041,1988.0,83.88
2024-07-04,13.246458,12.574375,13.327083,12.21375,12.586458,12.574375,11.746041,15.415208,11.995833,12.574375,1933.0,
2024-07-05,13.455,13.020416,13.685625,12.721041,12.418333,13.020416,11.51875,14.83,11.28,13.020416,1969.0,83.16
2024-07-06,11.702291,10.935,11.720625,10.858333,10.964583,10.9375,10.875625,13.085416,10.874375,10.9375,,
2024-07-07,12.154583,10.678125,10.900625,10.645416,12.125416,10.678125,10.151666,14.670208,12.073541,10.678125,,
2024-07-08,16.505625,16.724166,17.667916,15.290833,12.365208,16.724166,13.979375,19.43875,12.140625,16.724166,1933.0,82.33
2024-07-09,18.450625,17.580416,18.288958,17.32,13.165,17.580416,16.195416,21.899583,12.942083,17.580416,1914.0,81.41
2024-07-10,18.871666,18.786875,19.001875,18.786875,15.148541,18.786875,17.939791,20.390833,15.502916,18.786875,1858.0,82.1
2024-07-11,15.4075,15.610416,15.771666,15.610416,13.7475,15.610416,15.245208,16.230208,13.90125,15.610416,1881.0,82.62
2024-07-12,12.442708,12.531875,13.221875,12.531875,11.493333,12.531875,12.531875,13.225625,11.540416,12.531875,1866.0,82.21
2024-07-13,10.505833,8.1175,9.248333,8.058958,9.53625,8.1175,7.997291,12.116041,9.553541,8.1175,,
2024-07-14,10.518541,9.032916,12.705,9.032916,10.977916,9.032916,8.996666,12.719166,11.094791,9.032916,,
2024-07-15,11.288125,9.421458,13.095208,9.421458,13.054166,9.421458,9.269375,13.148958,13.148958,9.421458,,81.91
2024-07-16,11.411041,11.185833,12.267708,10.786875,12.378958,11.185833,10.707708,12.350416,11.612708,11.185833,1938.0,80.76
2024-07-17,11.699375,11.184375,12.487083,8.987083,11.912083,11.184375,10.787916,12.927708,11.687708,11.184375,2002.0,82.85
2024-07-18,12.961041,12.554791,13.388541,12.263333,13.395833,12.554791,11.648958,13.884583,13.130416,12.554791,1932.0,81.3
2024-07-19,14.696666,14.805416,15.405625,12.447708,14.284791,14.805416,14.681458,15.469791,14.29625,14.805416,1969.0,78.64
2024-07-20,12.45375,12.054375,13.047291,11.221041,13.174583,12.054375,12.054375,13.908333,12.7275,12.054375,,
2024-07-21,12.39125,11.890625,12.290416,10.891666,12.649791,11.890625,12.125416,14.316666,12.008333,11.890625,,
2024-07-22,16.491458,16.601875,17.120625,13.995833,13.911875,16.601875,16.601875,18.568541,13.463541,16.601875,1945.0,78.4
2024-07-23,17.53375,17.521875,17.545833,15.016458,16.496458,17.521875,18.074166,18.38,14.766666,17.521875,1896.0,76.96
2024-07-24,17.714791,17.809166,17.809166,16.135208,14.179166,17.809166,18.277916,17.982708,13.86125,17.809166,1890.0,77.59
2024-07-25,16.278958,17.101458,17.322708,16.060625,13.066458,17.101458,17.312708,16.736458,12.312708,17.101458,1907.0,78.28
2024-07-26,16.55125,17.920833,17.952291,17.920833,13.386458,17.920833,18.896458,16.991875,13.06,17.920833,1900.0,77.16
2024-07-27,13.825416,13.672083,14.364583,11.9725,13.801875,13.686875,16.150416,15.81625,13.839583,13.686875,,
2024-07-28,13.753333,13.7575,14.262708,11.619166,12.196666,13.761875,15.410625,16.189583,12.0425,13.761875,,
2024-07-29,16.769166,18.160208,18.281666,14.355416,14.644583,18.160208,20.665833,20.786041,11.491458,18.160208,1907.0,75.81
2024-07-30,17.244166,18.886875,18.960833,14.609583,11.692291,18.960833,20.951458,19.043333,9.146458,18.960833,1977.0,74.73
2024-07-31,16.079375,17.85125,18.1775,15.039375,12.224583,17.85125,18.460416,16.631666,12.151041,17.85125,1968.0,77.91
2024-08-01,15.6025,18.0125,18.291666,14.448125,12.960625,18.193333,19.056666,15.341666,12.36375,18.193333,1965.0,76.31
2024-08-02,14.4525,17.609791,17.614166,14.998541,11.431041,17.609791,18.971666,14.970416,11.064375,17.609791,1972.0,73.52
2024-08-03,12.4425,12.890208,13.030833,11.264166,11.105625,12.890208,13.62,12.966041,11.420208,12.890208,,
2024-08-04,12.422916,12.203541,12.911458,11.173958,10.84875,12.203541,12.87375,13.777291,11.464375,12.203541,,
2024-08-05,14.967083,16.67875,16.67875,14.075416,12.093125,16.67875,16.828541,15.95125,12.1275,16.67875,1917.0,72.94
2024-08-06,16.045208,16.546458,16.56625,14.705208,12.647916,16.546458,16.771875,15.385833,12.697291,16.546458,1898.0,73.2
2024-08-07,14.702083,15.961458,15.963125,14.072708,12.910208,15.961458,16.35875,14.751041,12.866458,15.961458,1953.0,75.23
2024-08-08,15.194375,16.845208,16.845208,15.103958,15.1275,16.845208,16.853333,15.291041,15.1275,16.845208,2002.0,76.19
2024-08-09,15.511458,17.128333,17.168958,15.959791,14.858333,17.128333,17.128333,15.816041,14.858333,17.128333,2035.0,76.84
2024-08-10,13.142291,12.564166,12.786875,12.381041,12.858958,12.564166,12.564166,14.08625,13.024375,12.564166,,
2024-08-11,13.119375,12.389791,12.781041,12.35,14.203125,12.4,12.389791,16.058541,14.929583,12.4,,
2024-08-12,12.976458,11.82875,12.635833,11.568958,12.998125,11.82875,11.82875,14.966875,13.373125,11.82875,,80.06
2024-08-13,12.623958,12.217916,12.678958,12.1625,12.476666,12.217916,12.217916,13.48,12.624166,12.217916,2061.0,78.35
2024-08-14,12.265208,11.364166,12.335416,11.364166,12.701041,11.364166,11.364166,13.5425,12.705416,11.364166,2073.0,76.98
2024-08-15,12.257708,11.887708,12.759375,11.887708,12.255208,11.904375,11.887708,13.025416,12.274583,11.887708,2089.0,78.16
2024-08-16,12.720208,12.203541,13.252083,12.036041,12.563125,12.203541,12.203541,14.290208,12.964583,12.203541,2110.0,75.54
2024-08-17,13.662708,11.473958,12.371666,11.457291,14.054583,11.473958,11.473958,15.50375,14.05875,11.473958,,
2024-08-18,13.005833,11.393333,12.61375,11.393333,13.145416,11.393333,11.393333,14.619166,13.529375,11.393333,,
2024-08-19,16.079166,16.545,17.290833,16.510416,13.555416,16.545,16.545,16.323541,13.903333,16.545,2166.0,73.66
2024-08-20,16.444166,16.823333,17.099375,15.974791,14.385208,16.823333,16.823333,16.349166,14.691458,16.823333,2169.0,73.17
2024-08-21,15.0625,15.905208,16.072083,15.437708,13.134375,15.905208,15.905208,14.661458,14.025208,15.905208,2066.0,71.93
2024-08-22,15.823125,16.801875,16.884375,14.763541,13.545833,16.849375,16.801875,15.595,15.208125,16.849375,2040.0,73.01
2024-08-23,15.802708,17.151041,17.160416,16.1725,14.051875,17.151041,17.151041,15.298958,15.037916,17.151041,2012.0,74.83
2024-08-24,13.6275,13.524791,13.61125,13.524791,12.485625,13.524791,13.524791,14.152083,13.278541,13.524791,,
2024-08-25,12.449583,11.584375,12.110208,11.570416,11.395208,11.584375,11.584375,13.31125,13.2,11.584375,,
2024-08-26,14.948125,16.758125,17.146875,15.211875,14.148333,16.758125,16.758125,15.006458,14.686666,16.758125,2020.0,77.42
2024-08-27,16.405416,16.86375,16.875208,16.402083,15.603958,16.86375,16.86375,16.246875,15.924583,16.86375,2080.0,75.53
2024-08-28,15.993958,16.707083,16.783333,16.707083,14.774375,16.707083,16.707083,15.827708,15.643541,16.707083,2084.0,74.52
2024-08-29,16.382291,16.969583,16.969583,16.969583,14.124583,16.969583,16.969583,15.47125,15.448125,16.969583,2075.0,75.91
2024-08-30,19.302916,25.832083,22.024583,25.832083,13.33125,25.832083,25.832083,15.380208,15.372083,25.832083,2076.0,73.55
2024-08-31,13.343541,13.695625,13.695625,12.585833,11.383333,13.695625,13.695625,13.915833,13.915833,13.695625,,
2024-09-01,12.309583,11.848541,12.746458,8.85375,7.557916,11.848541,11.848541,14.549583,13.578333,11.848541,,
2024-09-02,13.836458,13.22625,14.311666,11.15,13.455,13.22625,13.22625,15.173333,14.666666,13.22625,2109.0,
2024-09-03,13.528541,13.5425,14.292291,11.718125,10.730416,13.5425,13.5425,14.214375,13.976875,13.5425,2095.0,70.34
2024-09-04,12.453541,11.65375,12.887083,11.16125,11.614583,11.65375,11.65375,13.503541,12.638125,11.65375,1974.0,69.2
2024-09-05,12.416041,11.74625,12.620833,11.141458,12.559166,11.74625,11.74625,13.209583,12.632916,11.74625,1893.0,69.15
2024-09-06,12.931875,12.17875,13.3425,11.5225,12.529166,12.17875,12.17875,14.159791,13.648333,12.17875,1894.0,67.67
2024-09-07,11.646666,10.239375,11.00375,8.670208,12.034791,10.239375,10.239375,13.625625,12.873958,10.239375,,
2024-09-08,11.22125,10.011875,11.20375,8.245416,11.323333,10.011875,10.011875,13.526666,12.911666,10.011875,,
2024-09-09,15.620416,16.398125,16.504583,13.659583,14.507083,16.398125,16.398125,16.52125,14.576458,16.398125,1906.0,68.71
2024-09-10,16.956666,17.858541,18.008958,17.297708,14.541458,17.858541,17.858541,16.238541,14.779375,17.858541,1934.0,65.75
2024-09-11,18.580208,18.421666,19.205,17.07125,17.973125,19.205,18.421666,19.559791,17.973125,18.421666,1869.0,67.31
2024-09-12,17.12125,16.109791,17.650208,13.741041,15.897291,17.650208,16.109791,17.963541,17.16,16.109791,1877.0,68.97
2024-09-13,17.424166,16.751458,18.722708,14.651041,16.865416,18.722708,16.751458,18.883541,17.196875,16.751458,1842.0,68.65
2024-09-14,13.755,12.85375,13.545625,12.771458,13.779375,13.484583,12.85375,14.721875,14.374166,12.85375,,
2024-09-15,13.591666,12.826875,13.4375,12.785625,12.599583,12.826875,12.826875,14.611666,13.858541,12.826875,,
2024-09-16,14.48625,12.805833,15.963541,10.931458,12.999583,12.805833,12.805833,16.176041,15.374375,12.805833,,70.09
2024-09-17,17.952916,16.036666,19.146458,14.059791,18.365416,18.489791,16.036666,19.146458,18.365416,16.036666,1928.0,71.19
2024-09-18,18.556041,15.523125,19.1175,14.639375,17.101458,19.1175,15.291458,20.830833,18.568958,15.523125,1897.0,69.88
2024-09-19,18.679583,17.269791,19.215208,17.141458,15.429791,19.215208,17.088958,19.215208,18.357916,17.269791,1940.0,71.16
2024-09-20,18.875625,17.274375,19.48125,17.173333,17.642291,19.48125,17.249791,19.97875,19.601875,17.274375,1990.0,71.0
2024-09-21,15.546041,13.988333,14.807083,11.568958,16.022291,14.100833,13.925416,16.948333,16.022291,13.988333,,
2024-09-22,12.180416,9.842291,12.656041,9.818125,12.55375,9.842291,9.802916,15.171041,12.952916,9.842291,,
2024-09-23,10.255208,8.957291,19.36875,8.372083,10.676875,8.957291,8.956041,11.143958,11.143958,8.957291,,70.37
2024-09-24,11.210416,10.270208,11.182708,9.623541,11.50375,10.270208,10.270208,12.350416,11.492083,10.270208,1931.0,71.56
2024-09-25,10.986875,10.716666,11.381458,10.716666,10.757291,10.716666,10.716666,11.691666,11.157916,10.716666,1945.0,69.69
2024-09-26,11.80125,11.235208,12.017291,11.028125,11.645833,11.239791,11.231666,12.72625,12.08625,11.239791,1948.0,67.67
2024-09-27,12.590416,12.526875,16.722708,10.826041,12.493541,12.526875,12.5225,13.757291,12.585625,12.526875,1987.0,68.18
2024-09-28,10.799583,9.701875,10.711666,9.26875,11.236458,9.701875,9.701875,12.12875,11.777083,9.701875,,
2024-09-29,10.100833,8.925208,11.321458,7.525416,10.415833,8.925208,8.925208,11.604791,11.07875,8.925208,,
2024-09-30,11.29875,10.594583,11.198333,10.406041,9.754375,10.594583,10.594583,12.637916,11.748958,10.594583,1969.0,68.17
2024-10-01,13.277916,11.551041,13.152708,11.405,10.990208,11.551041,11.551041,15.945208,14.28375,11.551041,1998.0,69.83
2024-10-02,13.909375,11.811666,14.234166,11.811666,10.047083,11.811666,11.811666,16.271458,13.861041,11.811666,1965.0,70.1
2024-10-03,15.659791,13.802916,15.256041,13.802916,12.524791,13.802916,13.802916,16.443125,16.443125,13.802916,1979.0,73.71
2024-10-04,15.719375,13.506041,14.66625,12.703958,15.79125,13.506041,13.074166,18.500833,18.285,13.506041,2018.0,74.38
2024-10-05,11.551458,9.542708,10.380416,8.69,9.735208,9.573541,9.542708,14.517916,13.395625,9.542708,,
2024-10-06,11.112708,8.463958,8.819166,8.401875,7.54,8.463958,8.463958,14.38875,14.263125,8.463958,,
2024-10-07,14.608125,14.127083,14.977083,11.759791,14.717708,14.127083,13.495625,15.702291,15.702291,14.127083,2048.0,77.14
2024-10-08,14.165625,11.454583,12.447083,10.83125,14.288958,11.454583,11.432083,17.07,17.07,11.454583,2073.0,73.57
2024-10-09,12.16375,9.654583,10.938333,7.792708,13.95125,9.69125,9.608333,16.848125,15.200208,9.69125,2054.0,73.24
2024-10-10,11.125,9.488541,10.614791,7.508958,12.312708,9.553958,9.449791,14.916666,12.652916,9.553958,1997.0,75.85
2024-10-11,10.618333,7.573125,8.481041,7.37625,13.0775,7.573125,7.845625,14.835625,13.377708,7.573125,1991.0,75.56
2024-10-12,8.696666,7.1675,7.279166,7.0925,10.601041,7.1675,7.1675,11.432083,11.211041,7.1675,,
2024-10-13,8.249791,6.663125,6.793333,6.6625,9.171875,6.663125,6.663125,11.609166,9.849375,6.663125,,
2024-10-14,10.838958,9.264375,9.33375,9.264375,12.169791,9.264375,9.264375,13.173541,12.68,9.264375,,73.83
2024-10-15,13.145208,12.375625,12.693333,12.375625,13.613541,12.375625,12.375625,14.27375,14.01,12.375625,2052.0,70.58
2024-10-16,14.934791,13.726458,13.726458,13.371875,13.553541,13.726458,13.726458,16.185,16.185,13.726458,2068.0,70.39
2024-10-17,15.685,14.792291,14.887291,14.2775,15.176041,14.792291,14.792291,16.732291,15.671041,14.792291,2036.0,70.67
2024-10-18,15.983541,16.014583,16.014583,15.662083,14.809166,16.014583,15.397708,16.706458,16.70625,16.014583,2049.0,68.69
2024-10-19,13.212291,11.744583,11.749166,11.673958,12.362708,11.744583,11.744583,14.690625,14.690625,11.744583,,
2024-10-20,9.014791,7.84625,8.1875,7.499583,9.408333,7.84625,7.84625,11.385625,11.045,7.84625,,
2024-10-21,12.54375,11.089166,11.84,11.089166,13.37125,11.089166,11.069583,14.7075,14.012708,11.089166,2015.0,70.04
2024-10-22,13.449375,12.025,12.472291,11.930208,14.0425,12.025,12.025,14.98125,14.42875,12.025,2047.0,71.74
2024-10-23,14.783125,14.000833,14.05,10.995625,16.51625,14.000833,13.560208,16.911458,16.7175,14.000833,2098.0,70.77
2024-10-24,13.038958,11.561041,12.358333,11.317291,13.52125,11.561041,11.561041,16.353958,15.076875,11.561041,2110.0,70.19
2024-10-25,14.095208,11.24375,13.436875,10.875,15.62125,11.24375,11.243333,18.316875,15.840208,11.24375,2152.0,71.78
2024-10-26,11.831875,10.29125,11.530833,9.816666,13.511458,10.29125,10.29125,14.760416,13.848958,10.29125,,
2024-10-27,10.722083,8.313333,10.097916,7.6325,14.313333,8.313333,8.313333,15.056041,14.42,8.313333,,
2024-10-28,12.654791,9.403958,11.502708,9.367708,15.586875,9.403958,9.296666,16.978958,16.173333,9.403958,2204.0,67.38
2024-10-29,13.73,10.67625,12.935625,10.495416,14.827083,10.67625,10.67625,17.898125,15.037291,10.67625,2205.0,67.21
2024-10-30,11.665416,9.287083,11.028333,9.008125,14.787083,9.287083,9.215833,14.899583,14.865833,9.287083,2181.0,68.61
2024-10-31,10.962916,10.227916,10.548125,10.22625,11.978333,10.227916,10.225,12.738958,12.053333,10.227916,2128.0,69.26
2024-11-01,12.255416,10.704166,12.019375,10.704166,13.418541,10.704166,10.704166,13.831458,13.418541,10.704166,2009.0,69.49
2024-11-02,11.993125,10.174375,11.367291,9.992083,15.014583,10.174375,10.174375,15.014583,15.014583,10.174375,,
2024-11-03,7.504166,6.025,8.027291,6.025,11.833958,6.025,6.025,11.250208,11.250208,6.025,,
2024-11-04,9.380416,8.2175,10.830625,7.391458,12.106666,8.2175,8.168541,11.365625,11.29,8.2175,,71.47
2024-11-05,11.56875,9.689791,12.192291,8.953541,13.998958,9.689791,9.143958,14.915208,14.402083,9.689791,2000.0,71.99
2024-11-06,12.31125,10.116666,11.765416,8.446875,15.591875,10.116666,8.892083,15.5675,15.5675,10.116666,2050.0,71.69
2024-11-07,11.771458,10.951666,11.705625,9.550416,13.516875,10.951666,9.432291,13.492083,13.492083,10.951666,2020.0,72.36
2024-11-08,12.471875,10.178541,12.534375,10.095,14.079583,10.178541,8.821041,14.291666,14.079583,10.178541,2091.0,70.38
2024-11-09,11.28875,10.724791,10.761458,9.621041,12.962291,10.724791,9.907708,13.06875,12.995208,10.724791,,
2024-11-10,10.344791,10.139166,10.352083,10.047916,11.755,10.139166,9.791458,13.029375,12.212083,10.139166,,
2024-11-11,11.733333,11.444791,12.287083,8.762916,13.403125,11.444791,8.905416,14.351458,13.645833,11.444791,2080.0,68.04
2024-11-12,11.507083,11.346041,12.229583,8.875,13.209166,11.346041,8.862916,13.350416,13.211458,11.346041,2168.0,68.12
2024-11-13,11.05625,11.243125,12.141041,9.18375,12.223958,11.243125,8.824791,12.2075,12.165,11.243125,2163.0,68.43
